PLT_CN,FPAG,STANDPLOT_CN
29883172010497,CMS2,29883172010497_3
29883172010497,CMS2,29883172010497_4
29883173010497,CWG1,29883173010497_1
29883173010497,CWG1,29883173010497_2
29883173010497,CWG1,29883173010497_3
29883173010497,CWG1,29883173010497_4
29883195010497,CMS3,29883195010497_1
29883195010497,CMS3,29883195010497_2
29883195010497,CMS3,29883195010497_4
29883195010497,CMS3,29883195010497_3
29883201010497,CFS2,29883201010497_1
29883201010497,CFS2,29883201010497_2
29883201010497,CFS2,29883201010497_3
29883201010497,CFS2,29883201010497_4
29883204010497,CDS6,29883204010497_1
29883204010497,CDS6,29883204010497_2
29883204010497,CDS6,29883204010497_3
29883204010497,CDS6,29883204010497_4
29883206010497,CE54,29883206010497_2
29883206010497,CE54,29883206010497_3
29883206010497,CE54,29883206010497_4
29883206010497,CE54,29883206010497_1
29883210010497,CFS1,29883210010497_1
29883210010497,CFS1,29883210010497_2
29883210010497,CFS1,29883210010497_3
29883210010497,CFS1,29883210010497_4
29883211010497,CES1,29883211010497_1
29883211010497,CES1,29883211010497_2
29883211010497,CES1,29883211010497_3
29883211010497,CES1,29883211010497_4
29883212010497,CHS2,29883212010497_1
29883212010497,CHS2,29883212010497_2
29883212010497,CHS2,29883212010497_3
29883212010497,CHS2,29883212010497_4
29883213010497,CES2,29883213010497_1
29883213010497,CES2,29883213010497_2
29883213010497,CES2,29883213010497_3
29883213010497,CES2,29883213010497_4
29883214010497,CWS5,29883214010497_1
29883214010497,CWS5,29883214010497_2
29883214010497,CWS5,29883214010497_3
29883214010497,CWS5,29883214010497_4
29883215010497,CFS1,29883215010497_2
29883215010497,CFS1,29883215010497_3
29883215010497,CFS1,29883215010497_4
29883215010497,CFS1,29883215010497_1
29883217010497,CPS2,29883217010497_2
29883217010497,CPS2,29883217010497_3
29883217010497,CPS2,29883217010497_4
29883217010497,CPS2,29883217010497_1
29883219010497,CFSC,29883219010497_1
29883219010497,CFSC,29883219010497_2
29883219010497,CFSC,29883219010497_3
29883219010497,CFSC,29883219010497_4
29883220010497,CMS4,29883220010497_2
29883220010497,CMS4,29883220010497_3
29883220010497,CMS4,29883220010497_4
29883220010497,CMS4,29883220010497_1
29883224010497,CMS2,29883224010497_1
29883224010497,CMS2,29883224010497_2
29883224010497,CMS2,29883224010497_3
29883224010497,CMS2,29883224010497_4
29883233010497,CDS6,29883233010497_1
29883233010497,CDS6,29883233010497_2
29883233010497,CDS6,29883233010497_3
29883233010497,CDS6,29883233010497_4
29883241010497,CHS1,29883241010497_1
29883241010497,CHS1,29883241010497_2
29883241010497,CHS1,29883241010497_3
29883241010497,CHS1,29883241010497_4
29883246010497,CHF1,29883246010497_1
29883246010497,CHF1,29883246010497_2
29883246010497,CHF1,29883246010497_3
29883246010497,CHF1,29883246010497_4
29883247010497,CWS5,29883247010497_1
29883247010497,CWS5,29883247010497_2
29883247010497,CWS5,29883247010497_3
29883247010497,CWS5,29883247010497_4
29883253010497,CH,29883253010497_2
29883253010497,CH,29883253010497_3
29883253010497,CH,29883253010497_4
29883253010497,CH,29883253010497_1
29883254010497,CHS1,29883254010497_2
29883254010497,CHS1,29883254010497_3
29883254010497,CHS1,29883254010497_4
29883254010497,CHS1,29883254010497_1
29883265010497,CDS7,29883265010497_1
29883265010497,CDS7,29883265010497_2
29883265010497,CDS7,29883265010497_3
29883265010497,CDS7,29883265010497_4
29883272010497,CDS6,29883272010497_1
29883272010497,CDS6,29883272010497_3
29883272010497,CDS6,29883272010497_4
29883272010497,CDS6,29883272010497_2
29883273010497,CHS1,29883273010497_2
29883273010497,CHS1,29883273010497_3
29883273010497,CHS1,29883273010497_4
29883273010497,CHS1,29883273010497_1
29883275010497,CHF1,29883275010497_1
29883275010497,CHF1,29883275010497_2
29883275010497,CHF1,29883275010497_3
29883275010497,CHF1,29883275010497_4
29883278010497,CDS6,29883278010497_2
29883278010497,CDS6,29883278010497_3
29883278010497,CDS6,29883278010497_4
29883278010497,CDS6,29883278010497_1
29883281010497,CDS6,29883281010497_1
29883281010497,CDS6,29883281010497_2
29883281010497,CDS6,29883281010497_3
29883281010497,CDS6,29883281010497_4
29883284010497,CFS2,29883284010497_2
29883284010497,CFS2,29883284010497_3
29883284010497,CFS2,29883284010497_4
29883284010497,CFS2,29883284010497_1
29883300010497,CHF2,29883300010497_1
29883300010497,CHF2,29883300010497_2
29883300010497,CHF2,29883300010497_3
29883300010497,CHF2,29883300010497_4
29883308010497,CFS2,29883308010497_1
29883308010497,CFS2,29883308010497_2
29883308010497,CFS2,29883308010497_3
29883308010497,CFS2,29883308010497_4
29883315010497,CFS2,29883315010497_1
29883315010497,CFS2,29883315010497_2
29883315010497,CFS2,29883315010497_3
29883315010497,CFS2,29883315010497_4
29883325010497,CDG1,29883325010497_2
29883325010497,CDG1,29883325010497_3
29883325010497,CDG1,29883325010497_4
29883325010497,CDG1,29883325010497_1
29883331010497,CMS2,29883331010497_1
29883331010497,CMS2,29883331010497_2
29883331010497,CMS2,29883331010497_3
29883331010497,CMS2,29883331010497_4
29883332010497,CHS1,29883332010497_1
29883332010497,CHS1,29883332010497_2
29883332010497,CHS1,29883332010497_3
29883332010497,CHS1,29883332010497_4
29883333010497,CWS2,29883333010497_1
29883333010497,CWS2,29883333010497_2
29883333010497,CWS2,29883333010497_3
29883333010497,CWS2,29883333010497_4
29883336010497,CHS1,29883336010497_1
29883336010497,CHS1,29883336010497_2
29883336010497,CHS1,29883336010497_3
29883336010497,CHS1,29883336010497_4
29883340010497,CHF1,29883340010497_1
29883340010497,CHF1,29883340010497_2
29883340010497,CHF1,29883340010497_4
29883340010497,CHF1,29883340010497_3
29883352010497,CFS1,29883352010497_1
29883352010497,CFS1,29883352010497_2
29883352010497,CFS1,29883352010497_3
29883352010497,CFS1,29883352010497_4
29883353010497,CES3,29883353010497_1
29883353010497,CES3,29883353010497_2
29883353010497,CES3,29883353010497_3
29883353010497,CES3,29883353010497_4
29883367010497,CES2,29883367010497_2
29883367010497,CES2,29883367010497_3
29883367010497,CES2,29883367010497_4
29883367010497,CES2,29883367010497_1
29883377010497,CPG1,29883377010497_2
29883377010497,CPG1,29883377010497_3
29883377010497,CPG1,29883377010497_4
29883377010497,CPG1,29883377010497_1
29883385010497,CMS2,29883385010497_1
29883385010497,CMS2,29883385010497_2
29883385010497,CMS2,29883385010497_3
29883385010497,CMS2,29883385010497_4
29883392010497,CH,29883392010497_1
29883392010497,CH,29883392010497_2
29883392010497,CH,29883392010497_3
29883392010497,CH,29883392010497_4
29883393010497,CHF2,29883393010497_1
29883393010497,CHF2,29883393010497_3
29883393010497,CHF2,29883393010497_4
29883393010497,CHF2,29883393010497_2
29883402010497,CHS6,29883402010497_1
29883402010497,CHS6,29883402010497_2
29883402010497,CHS6,29883402010497_4
29883402010497,CHS6,29883402010497_3
29883404010497,CES4,29883404010497_1
29883404010497,CES4,29883404010497_2
29883404010497,CES4,29883404010497_3
29883404010497,CES4,29883404010497_4
29883428010497,CAC1,29883428010497_1
29883428010497,CAC1,29883428010497_2
29883428010497,CAC1,29883428010497_3
29883428010497,CAC1,29883428010497_4
29883452010497,CFS2,29883452010497_1
29883452010497,CFS2,29883452010497_2
29883452010497,CFS2,29883452010497_3
29883452010497,CFS2,29883452010497_4
29883458010497,CDS4,29883458010497_1
29883458010497,CDS4,29883458010497_2
29883458010497,CDS4,29883458010497_3
29883458010497,CDS4,29883458010497_4
29883469010497,CHS1,29883469010497_1
29883469010497,CHS1,29883469010497_3
29883469010497,CHS1,29883469010497_4
29883469010497,CHS1,29883469010497_2
29883474010497,CHF1,29883474010497_1
29883474010497,CHF1,29883474010497_2
29883474010497,CHF1,29883474010497_3
29883474010497,CHF1,29883474010497_4
29883498010497,CAG1,29883498010497_2
29883498010497,CAG1,29883498010497_3
29883498010497,CAG1,29883498010497_4
29883498010497,CAG1,29883498010497_1
29883500010497,CDS7,29883500010497_1
29883500010497,CDS7,29883500010497_2
29883500010497,CDS7,29883500010497_4
29883500010497,CDS7,29883500010497_3
29883505010497,CES4,29883505010497_1
29883505010497,CES4,29883505010497_2
29883505010497,CES4,29883505010497_4
29883505010497,CES4,29883505010497_3
29883518010497,CES4,29883518010497_1
29883518010497,CES4,29883518010497_2
29883518010497,CES4,29883518010497_3
29883518010497,CES4,29883518010497_4
29883523010497,CWG1,29883523010497_1
29883523010497,CWG1,29883523010497_2
29883523010497,CWG1,29883523010497_3
29883523010497,CWG1,29883523010497_4
29883552010497,CFS5,29883552010497_1
29883552010497,CFS5,29883552010497_2
29883552010497,CFS5,29883552010497_3
29883552010497,CFS5,29883552010497_4
29883553010497,CAS3,29883553010497_2
29883553010497,CAS3,29883553010497_3
29883553010497,CAS3,29883553010497_4
29883553010497,CAS3,29883553010497_1
29883555010497,CDS7,29883555010497_1
29883555010497,CDS7,29883555010497_2
29883555010497,CDS7,29883555010497_4
29883555010497,CDS7,29883555010497_3
30763537020004,CMS3,30763537020004_1
30763537020004,CMS3,30763537020004_2
30763537020004,CMS3,30763537020004_3
30763537020004,CMS3,30763537020004_4
30763561020004,CDS6,30763561020004_1
30763561020004,CDS6,30763561020004_2
30763561020004,CDS6,30763561020004_3
30763561020004,CDS6,30763561020004_4
30763562020004,CEF2,30763562020004_1
30763562020004,CEF2,30763562020004_2
30763562020004,CEF2,30763562020004_3
30763562020004,CEF2,30763562020004_4
30763563020004,CPG1,30763563020004_1
30763563020004,CPG1,30763563020004_2
30763563020004,CPG1,30763563020004_3
30763563020004,CPG1,30763563020004_4
30763617020004,CFS2,30763617020004_1
30763617020004,CFS2,30763617020004_2
30763617020004,CFS2,30763617020004_3
30763617020004,CFS2,30763617020004_4
30763618020004,CHF2,30763618020004_1
30763618020004,CHF2,30763618020004_2
30763618020004,CHF2,30763618020004_3
30763618020004,CHF2,30763618020004_4
30763648020004,CFS2,30763648020004_1
30763648020004,CFS2,30763648020004_2
30763648020004,CFS2,30763648020004_3
30763648020004,CFS2,30763648020004_4
30763649020004,CFS2,30763649020004_1
30763649020004,CFS2,30763649020004_2
30763649020004,CFS2,30763649020004_3
30763649020004,CFS2,30763649020004_4
30763765020004,CES3,30763765020004_1
30763765020004,CES3,30763765020004_2
30763765020004,CES3,30763765020004_3
30763765020004,CES3,30763765020004_4
30763768020004,CES4,30763768020004_1
30763768020004,CES4,30763768020004_2
30763768020004,CES4,30763768020004_3
30763768020004,CES4,30763768020004_4
30763769020004,CDS8,30763769020004_1
30763769020004,CDS8,30763769020004_2
30763769020004,CDS8,30763769020004_3
30763769020004,CDS8,30763769020004_4
30763793020004,CDG1,30763793020004_1
30763793020004,CDG1,30763793020004_2
30763793020004,CDG1,30763793020004_3
30763793020004,CDG1,30763793020004_4
30763795020004,CMS3,30763795020004_1
30763795020004,CMS3,30763795020004_2
30763795020004,CMS3,30763795020004_3
30763795020004,CMS3,30763795020004_4
30763798020004,CHS6,30763798020004_1
30763798020004,CHS6,30763798020004_2
30763798020004,CHS6,30763798020004_3
30763798020004,CHS6,30763798020004_4
30763813020004,CMS3,30763813020004_1
30763813020004,CMS3,30763813020004_2
30763813020004,CMS3,30763813020004_3
30763813020004,CMS3,30763813020004_4
30763816020004,CFS2,30763816020004_1
30763816020004,CFS2,30763816020004_2
30763816020004,CFS2,30763816020004_3
30763816020004,CFS2,30763816020004_4
30763863020004,CDS4,30763863020004_1
30763863020004,CDS4,30763863020004_2
30763863020004,CDS4,30763863020004_3
30763863020004,CDS4,30763863020004_4
30763893020004,CDG1,30763893020004_1
30763893020004,CDG1,30763893020004_2
30763893020004,CDG1,30763893020004_3
30763893020004,CDG1,30763893020004_4
30763894020004,CPS2,30763894020004_1
30763894020004,CPS2,30763894020004_2
30763894020004,CPS2,30763894020004_3
30763894020004,CPS2,30763894020004_4
30763914020004,CDS7,30763914020004_1
30763914020004,CDS7,30763914020004_2
30763914020004,CDS7,30763914020004_3
30763914020004,CDS7,30763914020004_4
30763915020004,CDS7,30763915020004_1
30763915020004,CDS7,30763915020004_2
30763915020004,CDS7,30763915020004_3
30763915020004,CDS7,30763915020004_4
30763921020004,CDG1,30763921020004_1
30763921020004,CDG1,30763921020004_2
30763921020004,CDG1,30763921020004_3
30763921020004,CDG1,30763921020004_4
30763962020004,CFF2,30763962020004_1
30763962020004,CFF2,30763962020004_2
30763962020004,CFF2,30763962020004_3
30763962020004,CFF2,30763962020004_4
30763965020004,CHS1,30763965020004_1
30763965020004,CHS1,30763965020004_2
30763965020004,CHS1,30763965020004_3
30763965020004,CHS1,30763965020004_4
30763970020004,CHF1,30763970020004_1
30763970020004,CHF1,30763970020004_2
30763970020004,CHF1,30763970020004_3
30763970020004,CHF1,30763970020004_4
30764000020004,CDG1,30764000020004_1
30764000020004,CDG1,30764000020004_2
30764000020004,CDG1,30764000020004_3
30764000020004,CDG1,30764000020004_4
30764029020004,CES4,30764029020004_1
30764029020004,CES4,30764029020004_2
30764029020004,CES4,30764029020004_3
30764029020004,CES4,30764029020004_4
30764069020004,CPG1,30764069020004_1
30764069020004,CPG1,30764069020004_2
30764069020004,CPG1,30764069020004_3
30764069020004,CPG1,30764069020004_4
30764085020004,CDS6,30764085020004_1
30764085020004,CDS6,30764085020004_2
30764085020004,CDS6,30764085020004_3
30764085020004,CDS6,30764085020004_4
30764101020004,CDG1,30764101020004_1
30764101020004,CDG1,30764101020004_2
30764101020004,CDG1,30764101020004_3
30764101020004,CDG1,30764101020004_4
30764137020004,CAS3,30764137020004_1
30764137020004,CAS3,30764137020004_2
30764137020004,CAS3,30764137020004_3
30764137020004,CAS3,30764137020004_4
30764168020004,CPS2,30764168020004_1
30764168020004,CPS2,30764168020004_2
30764168020004,CPS2,30764168020004_3
30764168020004,CPS2,30764168020004_4
30764179020004,CDS6,30764179020004_1
30764179020004,CDS6,30764179020004_2
30764179020004,CDS6,30764179020004_3
30764179020004,CDS6,30764179020004_4
30764181020004,CWS5,30764181020004_1
30764181020004,CWS5,30764181020004_2
30764181020004,CWS5,30764181020004_3
30764181020004,CWS5,30764181020004_4
30764183020004,CFS2,30764183020004_1
30764183020004,CFS2,30764183020004_2
30764183020004,CFS2,30764183020004_3
30764183020004,CFS2,30764183020004_4
30764185020004,CMG2,30764185020004_1
30764185020004,CMG2,30764185020004_2
30764185020004,CMG2,30764185020004_3
30764185020004,CMG2,30764185020004_4
30764198020004,CES4,30764198020004_1
30764198020004,CES4,30764198020004_2
30764198020004,CES4,30764198020004_3
30764198020004,CES4,30764198020004_4
30764199020004,CES4,30764199020004_1
30764199020004,CES4,30764199020004_2
30764199020004,CES4,30764199020004_3
30764199020004,CES4,30764199020004_4
30764200020004,CDS6,30764200020004_1
30764200020004,CDS6,30764200020004_2
30764200020004,CDS6,30764200020004_3
30764200020004,CDS6,30764200020004_4
30764214020004,CDS6,30764214020004_1
30764214020004,CDS6,30764214020004_2
30764214020004,CDS6,30764214020004_3
30764214020004,CDS6,30764214020004_4
30764242020004,CDS6,30764242020004_1
30764242020004,CDS6,30764242020004_2
30764242020004,CDS6,30764242020004_3
30764242020004,CDS6,30764242020004_4
30764244020004,CDS6,30764244020004_1
30764244020004,CDS6,30764244020004_2
30764244020004,CDS6,30764244020004_3
30764244020004,CDS6,30764244020004_4
30764246020004,CHS2,30764246020004_1
30764246020004,CHS2,30764246020004_2
30764246020004,CHS2,30764246020004_3
30764246020004,CHS2,30764246020004_4
30764260020004,CWS3,30764260020004_1
30764260020004,CWS3,30764260020004_2
30764260020004,CWS3,30764260020004_3
30764260020004,CWS3,30764260020004_4
30764261020004,CWG1,30764261020004_1
30764261020004,CWG1,30764261020004_2
30764261020004,CWG1,30764261020004_3
30764261020004,CWG1,30764261020004_4
30764262020004,CDG1,30764262020004_1
30764262020004,CDG1,30764262020004_2
30764262020004,CDG1,30764262020004_3
30764262020004,CDG1,30764262020004_4
30764263020004,CDG1,30764263020004_1
30764263020004,CDG1,30764263020004_2
30764263020004,CDG1,30764263020004_3
30764263020004,CDG1,30764263020004_4
30764264020004,CDG1,30764264020004_1
30764264020004,CDG1,30764264020004_2
30764264020004,CDG1,30764264020004_3
30764264020004,CDG1,30764264020004_4
30764265020004,CMS2,30764265020004_1
30764265020004,CMS2,30764265020004_2
30764265020004,CMS2,30764265020004_3
30764265020004,CMS2,30764265020004_4
30764266020004,CMF1,30764266020004_1
30764266020004,CMF1,30764266020004_2
30764266020004,CMF1,30764266020004_3
30764266020004,CMF1,30764266020004_4
30764267020004,CEG1,30764267020004_1
30764267020004,CEG1,30764267020004_2
30764267020004,CEG1,30764267020004_3
30764267020004,CEG1,30764267020004_4
30764268020004,CDG1,30764268020004_1
30764268020004,CDG1,30764268020004_2
30764268020004,CDG1,30764268020004_3
30764268020004,CDG1,30764268020004_4
30764269020004,CWS3,30764269020004_1
30764269020004,CWS3,30764269020004_2
30764269020004,CWS3,30764269020004_3
30764269020004,CWS3,30764269020004_4
30764277020004,CES2,30764277020004_1
30764277020004,CES2,30764277020004_2
30764277020004,CES2,30764277020004_3
30764277020004,CES2,30764277020004_4
30764279020004,CDG1,30764279020004_1
30764279020004,CDG1,30764279020004_2
30764279020004,CDG1,30764279020004_3
30764279020004,CDG1,30764279020004_4
30764330020004,CDF4,30764330020004_1
30764330020004,CDF4,30764330020004_2
30764330020004,CDF4,30764330020004_3
30764330020004,CDF4,30764330020004_4
30764333020004,CWS5,30764333020004_1
30764333020004,CWS5,30764333020004_2
30764333020004,CWS5,30764333020004_3
30764333020004,CWS5,30764333020004_4
30764334020004,CDS6,30764334020004_1
30764334020004,CDS6,30764334020004_2
30764334020004,CDS6,30764334020004_3
30764334020004,CDS6,30764334020004_4
30764470020004,CDG1,30764470020004_1
30764470020004,CDG1,30764470020004_2
30764470020004,CDG1,30764470020004_3
30764470020004,CDG1,30764470020004_4
30764471020004,CES4,30764471020004_1
30764471020004,CES4,30764471020004_2
30764471020004,CES4,30764471020004_3
30764471020004,CES4,30764471020004_4
