OID_,CN,LAT,LON
451,24121629010900.000000000000000,47.480313000000002,-120.416730000000001
452,22398529010497.000000000000000,48.764488000000000,-119.129515999999995
453,22398530010497.000000000000000,48.576179000000003,-120.144604999999999
454,22398531010497.000000000000000,48.554639000000002,-119.955000999999996
455,22398532010497.000000000000000,48.629801999999998,-120.249617000000001
456,22398534010497.000000000000000,48.520676999999999,-120.032651000000001
457,22398535010497.000000000000000,48.500416000000001,-119.961061999999998
458,22398536010497.000000000000000,48.652782999999999,-120.135422000000005
459,22398537010497.000000000000000,48.812522000000001,-119.088256999999999
460,22398559010497.000000000000000,47.074776000000000,-121.484887999999998
461,22398560010497.000000000000000,47.007829000000001,-121.698175000000006
462,22398562010497.000000000000000,46.928046000000002,-121.488910000000004
463,22398563010497.000000000000000,48.572253000000003,-121.369101000000001
464,22398564010497.000000000000000,48.329777999999997,-121.783199999999994
465,22398565010497.000000000000000,48.306539000000001,-121.378916000000004
466,22398566010497.000000000000000,48.554830000000003,-121.441986000000000
467,22398567010497.000000000000000,48.580010000000001,-121.319678999999994
468,22398568010497.000000000000000,48.539987000000004,-120.806225999999995
469,22398569010497.000000000000000,48.326084000000002,-121.372645000000006
470,24148.000000000000000,47.344566000000000,-120.811194999999998
471,24154.000000000000000,46.947902999999997,-120.970641999999998
472,24156.000000000000000,47.302340999999998,-120.939246999999995
473,24158.000000000000000,47.440395000000002,-121.239265000000003
474,24159.000000000000000,47.299571999999998,-120.503960000000006
475,24161.000000000000000,47.284294000000003,-120.865639000000002
476,24163.000000000000000,47.107348999999999,-120.875916000000004
477,24164.000000000000000,47.263451000000003,-121.285088000000002
478,24166.000000000000000,47.214286999999999,-121.163414000000003
479,24168.000000000000000,47.218181999999999,-121.008140999999995
480,24169.000000000000000,47.201233000000002,-120.942863000000003
481,24171.000000000000000,47.232624000000001,-120.788962999999995
482,24172.000000000000000,47.235401000000003,-120.711738999999994
483,24175.000000000000000,47.244292999999999,-120.266457000000003
484,24176.000000000000000,47.224850000000004,-120.227279999999993
485,24178.000000000000000,47.213821000000003,-120.080489999999998
486,24179.000000000000000,47.183467999999998,-120.084778000000000
487,24181.000000000000000,47.175125000000001,-120.250343000000001
488,24182.000000000000000,47.174022999999998,-120.311454999999995
489,24184.000000000000000,47.166240999999999,-120.443961999999999
490,24187.000000000000000,47.189571000000001,-120.728127000000001
491,24188.000000000000000,47.181232000000001,-120.824241999999998
492,24189.000000000000000,47.194847000000003,-120.855080000000001
493,24191.000000000000000,47.199005000000000,-121.002585999999994
494,24192.000000000000000,47.192345000000003,-121.070083999999994
495,24196.000000000000000,47.155113000000000,-121.180083999999994
496,24197.000000000000000,47.147582999999997,-121.079834000000005
497,24199.000000000000000,47.300395999999999,-121.036475999999993
498,24200.000000000000000,47.114849000000000,-120.812584000000001
499,24201.000000000000000,47.152068999999997,-120.734238000000005
500,24203.000000000000000,47.107353000000003,-120.493401000000006
501,24205.000000000000000,47.145130000000002,-120.390625000000000
502,24206.000000000000000,47.118178999999998,-120.322563000000002
503,24208.000000000000000,47.090130000000002,-120.145331999999996
504,24211.000000000000000,47.083461999999997,-120.752578999999997
505,24212.000000000000000,47.059016999999997,-120.825622999999993
506,24121643010900.000000000000000,47.514670000000002,-120.587238999999997
507,24121803010900.000000000000000,47.620797000000003,-120.813781000000006
508,24121985010900.000000000000000,47.659101999999997,-120.999709999999993
509,24121999010900.000000000000000,47.639772000000001,-120.416371999999996
510,24122543010900.000000000000000,47.655239000000002,-120.638356999999999
511,24122888010900.000000000000000,47.701186000000000,-120.273584999999997
512,24123058010900.000000000000000,47.801631000000000,-120.984707000000000
513,24123071010900.000000000000000,47.776257999999999,-120.819337000000004
514,24123201010900.000000000000000,47.795555999999998,-120.478245000000001
515,24123557010900.000000000000000,47.849586000000002,-120.616963999999996
516,24123970010900.000000000000000,47.806897999999997,-120.149704000000000
517,24123985010900.000000000000000,47.844901000000000,-120.475237000000007
518,24124220010900.000000000000000,47.845446000000003,-120.399285000000006
519,24124589010900.000000000000000,47.834031000000003,-120.329721000000006
520,24124870010900.000000000000000,47.864524000000003,-119.931228000000004
521,24478225010900.000000000000000,48.235931999999998,-120.302563000000006
522,24478425010900.000000000000000,48.278444999999998,-120.143439000000001
523,24478447010900.000000000000000,48.248932000000003,-119.981229999999996
524,24478734010900.000000000000000,48.301307000000001,-119.785681999999994
525,24478749010900.000000000000000,48.291851000000001,-119.275936999999999
526,24478863010900.000000000000000,48.317048000000000,-119.446364000000003
527,24478997010900.000000000000000,48.384481999999998,-120.379343000000006
528,24479236010900.000000000000000,48.340384999999998,-119.087053999999995
529,24479417010900.000000000000000,48.418933000000003,-120.536437000000006
530,24479644010900.000000000000000,48.421987000000001,-120.008579999999995
531,24479790010900.000000000000000,48.431007999999999,-120.179629000000006
532,24479807010900.000000000000000,48.417202000000003,-119.652223000000006
533,24479822010900.000000000000000,48.470264000000000,-119.835864000000001
534,24480041010900.000000000000000,48.463672000000003,-119.291658999999996
535,24480264010900.000000000000000,48.463175000000000,-119.436688000000004
536,24480435010900.000000000000000,48.471074999999999,-118.899309000000002
537,24480602010900.000000000000000,48.531446000000003,-120.358700999999996
538,24480780010900.000000000000000,48.521695000000001,-119.361476999999994
539,24480871010900.000000000000000,48.496547999999997,-119.120012000000003
540,24481193010900.000000000000000,48.565665000000003,-119.988516000000004
541,24481528010900.000000000000000,48.600448999999998,-120.213027999999994
542,24481695010900.000000000000000,48.616315000000000,-119.847177000000002
543,24481960010900.000000000000000,48.565927000000002,-119.649823999999995
544,24481976010900.000000000000000,48.660077999999999,-119.502360999999993
545,24481992010900.000000000000000,48.607444999999998,-119.287223999999995
546,24482007010900.000000000000000,48.659227999999999,-119.131962999999999
547,24482023010900.000000000000000,48.634306000000002,-118.946860000000001
548,24482264010900.000000000000000,48.739328000000000,-120.580699999999993
549,24482278010900.000000000000000,48.703451000000001,-120.414749999999998
550,24482539010900.000000000000000,48.769478999999997,-120.212090000000003
551,24482771010900.000000000000000,48.770952000000001,-119.714577000000006
552,24482958010900.000000000000000,48.765476999999997,-119.872713000000005
553,24483196010900.000000000000000,48.760280000000002,-119.346667999999994
554,24483213010900.000000000000000,48.808911000000002,-119.503906000000001
555,24483230010900.000000000000000,48.875844999999998,-120.426783000000000
556,24483467010900.000000000000000,48.813172000000002,-119.158471000000006
557,24483705010900.000000000000000,48.877274999999997,-120.647872000000007
558,24484062010900.000000000000000,48.867393999999997,-119.731965000000002
559,24484176010900.000000000000000,48.911884999999998,-119.715055000000007
560,24484302010900.000000000000000,48.960966999999997,-119.893742000000003
561,24484511010900.000000000000000,48.958976000000000,-119.344891000000004
562,24484528010900.000000000000000,48.958590000000001,-119.567982999999998
563,22398602010497.000000000000000,47.832681000000001,-121.466334000000003
564,22398603010497.000000000000000,48.141401000000002,-121.785944000000001
565,22398604010497.000000000000000,48.084575000000001,-121.378105000000005
566,22398605010497.000000000000000,47.862186000000001,-121.243255000000005
567,22398606010497.000000000000000,48.104661999999998,-121.453113999999999
568,22398607010497.000000000000000,47.887729999999998,-121.503343999999998
569,22398608010497.000000000000000,48.254747000000002,-121.709658000000005
570,22398609010497.000000000000000,47.813960000000002,-121.237093000000002
571,22398610010497.000000000000000,48.082337000000003,-121.642533000000000
572,22398611010497.000000000000000,48.027296000000000,-121.267038999999997
573,22398612010497.000000000000000,47.884498000000001,-121.430183999999997
574,22398618010497.000000000000000,48.680252000000003,-121.730042999999995
575,22398620010497.000000000000000,48.720402999999997,-120.947593999999995
576,22398621010497.000000000000000,48.662936999999999,-120.877050999999994
577,24859951010900.000000000000000,47.799818000000002,-120.401058000000006
578,24860191010900.000000000000000,47.866185000000002,-120.210240999999996
579,24860325010900.000000000000000,47.831530999999998,-120.028516999999994
580,24860341010900.000000000000000,47.906697000000001,-121.131364000000005
581,24860596010900.000000000000000,47.978136999999997,-120.964226999999994
582,24860876010900.000000000000000,47.963732000000000,-120.432899000000006
583,24861254010900.000000000000000,47.992272999999997,-120.612582000000003
584,24861567010900.000000000000000,48.034618999999999,-120.241480999999993
585,24861786010900.000000000000000,48.099811000000003,-120.836734000000007
586,24862067010900.000000000000000,48.090800000000002,-120.465806000000001
587,24862082010900.000000000000000,48.142842000000002,-120.457852000000003
588,24862097010900.000000000000000,48.155996999999999,-120.644510999999994
589,24862251010900.000000000000000,48.276954000000003,-120.840691000000007
590,24862447010900.000000000000000,48.318933000000001,-120.657020000000003
591,24862573010900.000000000000000,48.461862000000004,-121.024220999999997
592,24862588010900.000000000000000,48.488750000000003,-120.665335999999996
593,24214.000000000000000,47.048175999999998,-120.943138000000005
594,24215.000000000000000,47.031235000000002,-120.903130000000004
595,24217.000000000000000,47.009014000000001,-120.743958000000006
596,24219.000000000000000,46.973739999999999,-120.654235999999997
597,24221.000000000000000,47.002620999999998,-120.781188999999998
598,24223.000000000000000,46.973457000000003,-121.026191999999995
599,24224.000000000000000,47.316780000000001,-121.315094000000002
600,24226.000000000000000,46.940182000000000,-120.793998999999999
601,24227.000000000000000,46.928733999999999,-120.720626999999993
602,24229.000000000000000,47.266800000000003,-120.429244999999995
603,24231.000000000000000,46.853180000000002,-120.587845000000002
604,24484721010900.000000000000000,48.989131999999998,-119.187269000000001
605,24546149010900.000000000000000,46.676147999999998,-121.454009999999997
606,24546671010900.000000000000000,46.684733000000001,-121.681145999999998
607,22398624010497.000000000000000,48.660572999999999,-120.836652999999998
